StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PhotoCriteria,Informed Consent,Prolific_ID,Age,Bio_Sex,Ethnicity,Ethnicity2,Gend_Ident.,RSQ_1a,RSQ_1b,RSQ_2a,RSQ_2b,RSQ_3a,RSQ_3b,RSQ_4a,RSQ_4b,RSQ_5a,RSQ_5b,RSQ_6a,RSQ_6b,RSQ_7a,RSQ_7b,RSQ_8a,RSQ_8b,BRCS_1,BRCS_2,BRCS_3,BRCS_4,PerceivedStress_1,PerceivedStress_2,PerceivedStress_3,PerceivedStress_4,PerceivedStress_5,PerceivedStress_6,PerceivedStress_7,PerceivedStress_8,PerceivedStress_9,PerceivedStress_10,attnchk,ERQ_1,ERQ_11,ERQ_12,ERQ_13,ERQ_14,ERQ_15,ERQ_16,ERQ_17,ERQ_18,ERQ_19,AQ_1,AQ_2,AQ_3,AQ_4,AQ_5,AQ_6,AQ_7,AQ_8,AQ_9,AQ_10,AQ_11,AQ_12,AQ_13,AQ_14,AQ_15,AQ_16,AQ_17,AQ_18,AQ_19,AQ_20,AQ_21,AQ_22,AQ_23,AQ_24,AQ_25,AQ_26,AQ_27,AQ_28,AQ_29,AQ_30,attnchk,AQ_31,AQ_32,AQ_33,AQ_34,AQ_35,AQ_36,AQ_37,AQ_38,AQ_39,AQ_40,AQ_41,AQ_42,AQ_43,AQ_44,AQ_45,AQ_46,AQ_47,AQ_48,AQ_49,AQ_50,SCS_1,SCS_2,SCS_3,SCS_4,SCS_5,SCS_6,SCS_7,SCS_8,SCS_9,SCS_10,SCS_11,SCS_12,SCS_13,SCS_14,SCS_15,SCS_16,SCS_17,SCS_18,SCS_19,SCS_20,NTBS_1,NTBS_2,NTBS_3,NTBS_4,NTBS_5,attnchk,NTBS_6,NTBS_7,NTBS_8,NTBS_9,NTBS_10,SRQ_1,SRQ_2,SRQ_3,SRQ_4,SRQ_5,SRQ_6,SRQ_7,SRQ_8,SRQ_9,SRQ_10,SRQ_11,SRQ_12,SRQ_13,SRQ_14,SRQ_15,SRQ_16,SRQ_17,SRQ_18,SRQ_19,SRQ_20,SRQ_21,SRQ_22,SRQ_23,PROLIFIC_PID,Create New Field or Choose From Dropdown...
2/20/23 7:10,2/20/23 7:22,0,50.24.179.5,100,728,1,2/20/23 7:22,R_xi1FgskgsNNMoff,,,,,30.6387,-94.1663,anonymous,EN,1,1,63df30a8fb078dd3b9792bcf,23,1,1,2,1,1,4,1,4,1,4,1,4,1,4,5,3,1,4,2,6,4,5,5,3,2,0,2,4,2,0,3,3,1,0,0,4,7,4,1,3,4,6,5,1,4,1,3,2,2,4,3,3,1,3,2,2,1,2,3,2,2,2,2,1,3,3,3,4,1,3,2,2,3,1,2,3,2,2,1,1,2,2,2,2,2,3,4,1,2,2,2,2,2,3,3,1,5,3,2,2,1,1,3,4,3,2,2,4,3,4,2,6,6,1,4,3,3,2,3,4,4,,3,2,2,3,2,5,6,1,2,2,6,3,1,5,4,4,3,5,1,1,7,1,2,5,7,1,7,3,63df30a8fb078dd3b9792bcf,
2/20/23 7:06,2/20/23 7:26,0,208.196.116.214,100,1200,1,2/20/23 7:26,R_1QR1LNufqeZiuTT,,,,,26.2462,-80.2652,anonymous,EN,1,1,6234d77291179c1badffad36,28,1,1,2,1,2,4,3,4,4,4,3,4,3,4,4,4,4,3,6,4,2,4,4,4,2,2,2,3,3,1,2,2,2,2,0,6,7,4,5,5,5,5,5,4,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,3,3,3,2,2,3,2,2,1,3,2,3,2,2,4,2,3,2,3,1,2,2,2,2,2,1,3,3,2,2,3,2,3,3,3,2,3,2,5,4,5,4,4,5,5,4,2,6,5,3,3,3,3,1,2,3,4,,4,4,4,4,4,6,6,2,7,4,6,5,5,4,6,5,5,5,4,6,6,2,6,5,5,6,7,5,6234d77291179c1badffad36,
2/20/23 7:03,2/20/23 7:26,0,172.223.12.9,100,1387,1,2/20/23 7:27,R_2xxD4qlB1NebdGL,,,,,32.421,-87.0212,anonymous,EN,1,1,5d16d17119d2ed0015e21360,22,2,1,2,2,6,6,4,5,2,4,4,2,4,3,4,2,4,5,4,6,5,5,5,5,2,2,4,3,2,1,2,2,2,2,0,7,4,7,1,7,3,7,7,3,7,1,2,1,2,1,1,4,1,1,1,2,1,2,1,1,1,1,4,1,4,4,2,1,3,3,2,2,3,3,4,3,1,1,4,1,4,1,1,1,4,1,1,2,2,1,4,1,1,1,4,1,1,3,3,3,6,6,4,6,3,6,1,1,1,4,3,6,6,3,4,2,3,5,1,5,5,,5,1,5,5,5,7,7,1,7,4,7,7,1,4,7,7,1,1,1,7,7,1,7,7,4,1,7,1,5d16d17119d2ed0015e21360,
2/20/23 7:04,2/20/23 7:29,0,65.25.31.51,100,1507,1,2/20/23 7:29,R_1zx3lrxiSu2aAP7,,,,,41.4481,-82.0177,anonymous,EN,1,1,60ef2700e476748689a999f7,31,2,1,2,2,1,4,6,4,1,4,4,4,1,4,1,4,1,4,2,3,4,5,5,3,0,2,2,3,3,0,3,4,1,1,0,5,2,6,1,6,1,7,7,1,6,3,2,1,2,2,2,4,1,4,1,3,2,1,1,2,3,3,4,4,4,4,4,2,2,2,4,1,3,3,4,3,1,1,4,2,4,2,1,2,4,1,1,2,3,2,4,3,2,2,3,1,1,1,1,1,1,1,6,1,5,1,6,6,6,6,1,6,6,1,5,5,5,1,4,3,3,,2,3,2,2,2,4,7,1,5,1,7,3,1,7,4,3,2,7,1,5,7,1,4,7,7,2,7,3,60ef2700e476748689a999f7,
2/20/23 7:03,2/20/23 7:29,0,63.160.189.200,100,1599,1,2/20/23 7:29,R_1oGuv3GvtaRGbmz,,,,,34.0014,-84.0144,anonymous,EN,1,1,60e7739644eb45bfddedf039,34,1,1,2,1,5,3,6,3,2,4,3,4,3,4,2,3,4,3,3,3,4,5,4,4,1,2,4,4,1,4,4,3,0,0,0,6,4,2,6,6,6,6,6,1,5,2,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,1,2,3,4,1,1,3,3,3,1,1,1,1,2,1,1,1,1,1,1,3,1,1,3,3,1,3,3,1,1,2,1,1,1,1,6,2,6,2,6,6,6,6,2,5,6,2,5,6,5,4,2,4,5,,5,1,4,3,4,7,7,2,6,6,6,6,7,6,6,7,6,6,2,7,6,1,6,7,6,6,7,7,60e7739644eb45bfddedf039,
2/20/23 7:16,2/20/23 7:34,0,73.155.77.237,100,1079,1,2/20/23 7:34,R_1pDxMm8TPtR1kmY,,,,,29.7008,-95.1961,anonymous,EN,1,1,5c8db07eb1f89a0016777fe0,34,2,1,2,2,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,4,5,4,5,2,1,2,3,3,1,3,4,1,1,0,7,2,6,7,6,7,5,6,2,6,1,4,1,4,4,4,4,1,4,2,2,1,3,4,1,3,1,4,4,4,4,4,1,1,3,4,1,3,4,4,3,1,1,4,1,4,1,1,1,4,4,4,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,6,1,6,6,6,6,6,6,1,5,6,1,6,6,5,1,4,1,1,,1,5,1,1,1,6,7,2,6,1,7,6,1,5,6,6,2,5,1,6,7,2,6,7,6,2,7,2,5c8db07eb1f89a0016777fe0,
2/20/23 7:10,2/20/23 7:40,0,73.11.84.147,100,1790,1,2/20/23 7:40,R_290Jb2cbUou4aBM,,,,,45.6411,-122.6578,anonymous,EN,1,1,631f3abc8826b6e7e8982648,35,2,1,1,2,1,4,4,6,1,6,5,4,4,1,6,6,1,4,4,6,3,4,5,3,2,3,4,2,2,2,1,2,3,2,0,5,4,2,1,3,4,3,3,5,3,1,2,1,1,2,2,4,1,3,3,2,1,2,1,3,2,3,2,2,4,4,3,1,2,3,4,1,3,2,3,3,1,3,4,2,3,1,3,2,4,1,3,3,2,1,4,2,1,1,1,1,2,5,2,1,2,5,3,1,3,5,4,3,2,6,3,4,4,2,3,2,1,5,1,5,5,,5,2,5,5,5,7,6,1,5,4,7,7,1,4,6,7,1,2,1,7,7,1,7,7,6,1,7,1,631f3abc8826b6e7e8982648,
2/20/23 7:31,2/20/23 7:44,0,199.120.30.232,100,724,1,2/20/23 7:44,R_2WwDs9DIv9VpdmG,,,,,34.9675,-81.9108,anonymous,EN,1,1,6136589ffb17fcea2058c335,19,2,1,2,2,4,3,4,6,6,6,6,6,2,3,3,6,4,2,6,3,4,4,4,3,3,2,4,2,2,3,2,2,2,4,0,5,7,3,3,3,6,5,5,7,3,3,2,1,2,1,2,3,2,4,2,2,2,3,4,3,3,2,3,4,3,3,3,2,2,2,2,1,2,3,3,3,2,3,2,2,3,2,3,2,2,1,3,1,2,2,3,1,2,2,2,2,4,3,3,3,3,2,5,2,4,3,4,5,3,3,2,4,4,1,3,2,4,5,2,5,5,,3,4,2,4,4,7,6,4,6,2,7,6,3,7,6,6,6,7,2,5,5,3,6,6,7,6,5,5,6136589ffb17fcea2058c335,
2/20/23 7:03,2/20/23 7:44,0,98.169.154.191,100,2461,1,2/20/23 7:44,R_1dAgnYJ9ZVkhjFB,,,,,38.8616,-77.2663,anonymous,EN,1,1,60ffae39406f5e4035c8dea0,34,1,1,2,1,5,4,4,4,5,4,5,4,1,4,2,6,4,4,6,3,5,4,5,4,1,1,2,4,3,4,3,4,2,1,0,7,4,6,2,6,7,6,7,2,6,3,2,1,2,4,2,3,1,1,1,1,1,4,1,1,3,2,2,1,4,4,4,2,1,3,1,1,1,3,3,3,1,4,4,3,4,2,2,1,3,2,1,3,1,1,3,2,1,1,2,1,1,1,1,1,1,1,6,1,6,1,6,6,6,6,2,6,6,1,6,5,5,5,3,5,5,,4,4,3,3,5,7,7,2,6,6,7,7,3,6,6,7,2,6,2,6,6,1,6,7,6,2,7,2,60ffae39406f5e4035c8dea0,
2/20/23 7:18,2/20/23 7:48,0,72.188.106.28,100,1804,1,2/20/23 7:48,R_2vj48VpTqo9GWK0,,,,,28.5344,-81.3783,anonymous,EN,1,1,63460f79457f687948f53b88,33,1,4,2,1,5,3,6,3,3,6,2,6,3,3,3,3,6,5,2,2,3,4,4,3,0,0,0,0,2,0,3,2,0,0,0,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,5,3,5,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,4,,4,4,4,2,4,5,5,1,4,3,5,5,1,2,5,5,5,1,1,1,4,1,4,5,5,4,5,5,63460f79457f687948f53b88,
2/20/23 7:29,2/20/23 7:51,0,98.30.100.135,100,1295,1,2/20/23 7:51,R_1Kvc5VwNcEzSBGo,,,,,41.3021,-82.9971,anonymous,EN,1,1,6363f960407843475fab4a08,29,1,1,2,1,2,4,6,2,5,4,3,2,2,4,3,5,5,2,3,2,4,4,2,5,3,4,4,1,2,4,2,1,3,3,0,5,4,5,1,6,2,5,4,3,5,3,1,3,1,3,2,2,2,1,4,4,2,1,3,4,1,4,2,3,2,1,1,2,4,4,1,1,4,3,3,3,2,3,2,4,1,2,4,4,1,1,1,4,1,4,1,1,4,2,1,1,5,4,6,6,5,3,2,4,2,5,2,4,1,1,1,6,2,2,2,1,2,4,1,5,5,,1,4,4,2,4,7,7,1,1,2,7,7,1,1,6,7,1,1,1,1,7,1,7,7,1,2,7,3,6363f960407843475fab4a08,
2/20/23 7:35,2/20/23 8:02,0,47.233.121.89,100,1633,1,2/20/23 8:02,R_3LXQQLGUZsE6Cmu,,,,,38.4328,-90.2024,anonymous,EN,1,1,6168a697ae9f4d8dcfada29b,30,2,1,2,2,1,4,6,6,5,6,3,2,5,6,2,2,3,2,4,1,4,3,4,4,2,2,3,2,2,2,1,1,3,2,0,6,2,5,1,6,1,5,5,2,6,3,2,1,1,2,2,4,1,2,2,3,2,3,1,3,3,3,3,2,3,4,1,2,3,3,2,4,3,3,3,3,3,4,1,2,2,3,3,3,3,1,2,4,2,2,3,2,3,4,2,1,4,4,5,6,4,4,3,4,4,4,4,3,2,2,4,1,2,3,1,2,2,4,2,5,4,,3,4,3,4,4,3,7,2,5,3,6,4,2,1,5,4,5,1,1,5,6,2,5,7,1,2,6,5,6168a697ae9f4d8dcfada29b,
2/20/23 7:35,2/20/23 8:05,0,108.51.195.165,100,1798,1,2/20/23 8:05,R_2uUMv8SIYAExMx1,,,,,38.7616,-77.3017,anonymous,EN,1,1,5dcb685070d51c8275d7bd54,26,1,1,2,1,4,3,5,6,5,6,6,5,2,3,5,3,6,3,5,6,4,3,5,4,3,2,2,3,2,2,2,3,2,2,0,3,5,6,4,5,2,6,5,3,5,1,3,2,2,3,2,4,2,3,2,2,1,3,1,2,2,1,3,2,2,3,3,3,2,3,3,2,2,3,3,3,2,2,3,3,4,2,2,3,4,1,2,3,2,2,3,3,2,2,3,1,2,2,1,1,2,2,4,2,4,2,4,4,3,3,4,5,4,2,3,5,4,3,3,4,3,,2,4,2,2,1,5,6,2,6,2,5,5,2,4,5,5,5,6,2,5,5,2,5,6,5,3,5,4,5dcb685070d51c8275d7bd54,
2/20/23 8:05,2/20/23 8:19,0,68.35.76.87,100,851,1,2/20/23 8:19,R_2w4zWlzJY7YDQbl,,,,,34.8305,-87.656,anonymous,EN,1,1,63e551100b466874066088d1,19,1,1,2,1,1,4,4,4,1,4,4,4,1,4,6,6,4,4,4,1,4,3,4,4,2,2,3,2,1,3,1,1,3,2,0,4,2,7,1,7,4,3,4,7,7,3,2,3,1,2,4,2,3,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,1,3,2,3,2,4,1,3,3,4,2,2,2,4,3,4,1,1,2,3,2,4,1,1,3,1,1,1,5,6,5,3,5,5,2,4,2,5,3,2,3,1,5,2,3,2,2,1,2,4,4,4,4,,5,1,4,3,4,6,7,1,1,1,7,7,1,7,7,7,5,7,1,5,7,1,7,7,7,5,7,3,63e551100b466874066088d1,
2/20/23 8:04,2/20/23 8:26,0,136.49.137.141,100,1325,1,2/20/23 8:26,R_1OqxPn1yqPRiwKa,,,,,30.2423,-97.7672,anonymous,EN,1,1,63e52399159a69bf0ea848c6,28,1,1,2,1,2,6,4,3,1,6,3,3,5,6,3,3,3,3,5,6,4,4,4,4,3,2,2,3,2,1,2,2,2,1,0,5,5,3,2,5,2,6,5,3,5,3,3,1,2,1,2,3,2,3,3,3,1,2,2,3,2,4,3,4,3,3,3,2,2,4,3,2,3,1,3,3,1,3,3,2,4,2,3,3,3,1,2,3,1,2,3,2,3,2,2,3,4,4,3,4,3,3,4,3,4,4,3,4,3,2,3,5,4,2,3,2,2,4,3,4,3,,2,4,4,4,3,6,5,2,5,2,6,5,2,6,3,5,2,6,2,5,6,2,6,6,6,2,6,2,63e52399159a69bf0ea848c6,
2/20/23 8:12,2/20/23 8:32,0,64.183.38.126,100,1173,1,2/20/23 8:32,R_2QYYTMCtfwNr9hL,,,,,34.1994,-118.5972,anonymous,EN,1,1,62da97c1d0ea5d209bdef664,23,2,2,2,2,3,3,3,3,6,4,2,4,3,4,3,4,2,4,2,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,0,4,5,6,7,4,4,4,4,4,4,2,2,1,2,2,2,3,1,2,2,2,2,3,3,2,2,2,2,2,3,3,4,2,2,3,3,2,2,2,2,2,2,4,3,3,4,2,2,1,3,2,2,2,2,1,3,3,1,1,1,1,2,2,2,1,1,1,5,2,6,1,6,6,6,6,1,6,6,1,5,6,3,3,3,3,4,,4,2,3,3,3,7,7,5,4,3,6,6,4,5,5,7,3,2,2,3,6,2,7,6,5,1,7,3,62da97c1d0ea5d209bdef664,
2/20/23 8:30,2/20/23 8:41,0,173.79.137.132,100,665,1,2/20/23 8:41,R_12JWxqoBvjQ5GOZ,,,,,39.0503,-77.3909,anonymous,EN,1,1,610058f21b82dddf45b44009,22,1,1,2,1,2,3,1,3,6,4,5,4,1,4,2,6,6,2,3,6,4,4,5,4,2,2,3,3,2,3,2,3,2,2,0,5,6,6,3,6,3,6,6,5,6,2,2,1,2,2,1,3,2,3,1,2,1,3,3,2,2,1,3,2,3,3,4,2,4,4,3,2,1,1,3,3,1,2,3,1,3,1,2,2,3,2,2,1,3,2,3,3,2,1,2,3,4,5,3,5,5,5,6,4,5,4,5,5,5,4,2,5,3,2,5,4,3,3,5,4,4,,2,4,2,2,4,5,6,2,3,5,6,5,3,5,6,5,1,6,2,5,6,2,5,6,6,2,6,3,610058f21b82dddf45b44009,
2/20/23 8:25,2/20/23 9:06,0,23.240.106.162,100,2494,1,2/20/23 9:06,R_269fVpwBQkUDDks,,,,,34.0672,-118.3016,anonymous,EN,1,1,5eb960c022781303ab1ca871,26,1,2,2,1,2,1,4,4,2,5,2,5,1,1,4,3,6,3,3,6,4,4,5,4,1,2,3,1,2,1,2,2,1,2,0,3,2,4,1,5,2,5,5,6,4,2,2,1,2,2,3,1,2,2,3,1,2,4,1,2,2,1,2,4,2,3,2,1,2,2,1,2,2,4,2,3,2,1,4,1,3,2,2,1,2,2,4,2,1,1,4,1,1,2,1,1,3,1,2,1,2,1,4,2,2,3,1,3,4,3,5,3,3,4,3,2,4,5,3,2,3,,2,4,4,3,4,6,7,2,6,5,6,4,3,6,5,6,6,6,2,7,5,5,6,7,6,5,7,3,5eb960c022781303ab1ca871,
2/20/23 8:58,2/20/23 9:10,0,35.143.98.112,100,730,1,2/20/23 9:10,R_305KqFwmnxV7OZ8,,,,,28.0331,-81.9391,anonymous,EN,1,1,5e69987e0873d600084bc920,29,2,1,2,2,1,4,6,3,1,4,3,2,1,4,3,6,6,2,3,5,4,4,4,4,2,3,3,3,2,2,3,2,2,3,0,5,5,6,4,5,5,5,5,6,6,4,2,2,2,2,2,3,2,3,3,3,2,1,3,4,2,2,4,2,3,4,2,2,4,4,3,2,1,4,3,3,2,3,4,3,3,2,2,2,3,2,2,2,1,3,3,1,3,2,4,2,5,6,6,6,5,5,1,4,4,5,1,1,2,3,4,3,2,4,1,1,4,4,3,5,4,,5,2,4,4,4,5,6,2,2,2,6,6,2,4,3,4,2,3,2,4,6,2,6,6,4,3,6,4,5e69987e0873d600084bc920,
2/20/23 8:54,2/20/23 9:18,0,98.42.96.156,100,1454,1,2/20/23 9:18,R_qXjGptYiyC9fq9j,,,,,37.7558,-121.9527,anonymous,EN,1,1,630386f64c5bbd56ab1c3b0f,32,2,4,2,2,1,3,6,6,1,4,3,2,3,3,3,2,6,3,4,5,1,3,3,1,1,0,0,4,4,0,4,4,1,0,0,4,5,4,4,3,5,4,4,3,2,3,2,2,3,3,3,4,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,2,3,2,3,2,4,4,4,4,3,3,3,3,2,3,3,4,3,2,3,4,3,2,4,2,3,3,3,4,3,,2,4,3,2,3,4,6,2,2,2,5,5,2,2,4,5,4,2,2,2,6,2,4,5,4,4,6,4,630386f64c5bbd56ab1c3b0f,
2/20/23 9:14,2/20/23 9:33,0,173.170.77.155,100,1151,1,2/20/23 9:33,R_x3hPDSjebnoI3mx,,,,,27.543,-82.5602,anonymous,EN,1,1,63d3fa55356059073379496e,27,2,1,1,2,1,6,5,6,1,6,6,4,1,3,5,5,2,5,5,2,2,1,2,1,2,1,3,2,2,1,1,2,2,1,0,4,7,5,6,4,5,4,3,6,5,3,1,2,4,4,4,4,2,2,4,3,4,4,3,3,4,2,3,4,4,1,3,3,4,4,2,2,3,1,3,3,2,2,3,4,2,2,3,2,2,1,2,2,3,2,2,2,3,2,4,2,4,5,4,4,4,5,3,6,3,4,2,1,1,4,3,3,2,5,2,2,2,4,2,3,4,,2,1,2,1,2,5,6,1,2,2,5,7,5,4,3,5,4,3,1,3,5,1,3,5,4,3,5,5,63d3fa55356059073379496e,
2/20/23 9:27,2/20/23 9:36,0,97.87.35.152,100,554,1,2/20/23 9:36,R_2EiyNuT8WYLPSkP,,,,,36.1985,-81.1353,anonymous,EN,1,1,60dbf4d94a3b5564b68881e8,22,2,1,2,2,4,2,4,1,3,5,4,6,6,3,3,5,6,3,2,6,4,2,2,4,4,4,4,0,0,4,0,0,4,4,0,3,7,5,2,2,7,3,3,2,2,2,1,2,2,1,1,1,2,2,1,4,1,3,3,4,1,4,4,3,4,4,1,1,3,4,1,2,3,4,4,3,1,2,1,3,4,1,4,4,4,3,2,1,1,3,3,1,3,2,4,4,6,6,6,6,6,6,1,6,1,6,1,1,1,1,6,1,1,6,1,1,1,4,1,5,5,,4,3,4,5,5,6,5,3,5,6,5,6,2,2,6,6,5,2,2,6,6,2,6,6,2,6,6,5,60dbf4d94a3b5564b68881e8,
2/20/23 9:17,2/20/23 9:37,0,99.162.225.12,100,1202,1,2/20/23 9:37,R_2YtFRMYIn2GXkVf,,,,,36.1228,-79.6669,anonymous,EN,1,1,5f765a3c8a6ec010370c9cc1,23,1,1,2,1,1,4,2,3,1,4,6,6,1,4,1,4,1,3,3,6,4,5,4,4,1,3,2,3,2,1,3,3,1,1,0,6,2,6,1,6,1,6,6,2,7,3,3,1,1,1,3,4,1,4,2,3,2,3,4,3,2,4,4,3,4,4,3,2,2,3,1,3,3,3,3,3,2,3,4,2,4,3,2,4,4,2,2,4,1,2,3,3,2,2,4,2,1,1,1,2,1,1,5,1,5,1,6,6,5,3,1,5,6,1,4,4,5,3,3,5,4,,2,5,3,1,2,5,6,1,3,1,6,5,1,2,6,5,5,4,1,4,7,1,6,7,7,3,7,5,5f765a3c8a6ec010370c9cc1,
2/20/23 9:41,2/20/23 9:45,0,100.33.169.101,100,237,1,2/20/23 9:45,R_3PACyIaK0oNYbqV,,,,,40.6805,-73.8442,anonymous,EN,1,1,5f24993238b9f80892adf099,44,2,4,2,2,4,3,5,2,6,6,6,6,3,2,2,3,5,6,5,3,4,1,1,3,1,1,1,2,3,3,1,1,2,3,0,3,5,4,3,4,5,6,6,5,4,2,2,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,2,2,3,3,2,2,2,3,3,2,2,1,2,3,2,2,1,2,2,3,3,3,3,2,2,2,2,3,3,2,2,1,2,3,2,4,5,5,2,3,5,4,3,2,4,4,5,3,1,2,3,5,5,3,3,2,2,3,4,,2,3,3,2,4,3,5,5,3,3,3,5,5,4,2,2,5,5,4,5,3,3,5,5,4,4,2,4,5f24993238b9f80892adf099,
2/20/23 9:42,2/20/23 9:52,0,75.187.59.196,100,601,1,2/20/23 9:52,R_1ietf8Rvy4oF2Uc,,,,,39.9452,-82.9738,anonymous,EN,1,1,63ea451d26e9af5be0b01d50,29,1,1,2,1,3,5,6,5,2,3,4,5,6,2,6,2,5,5,3,2,4,3,4,4,1,2,2,2,2,3,3,2,1,3,0,4,6,5,4,3,5,4,4,6,5,2,2,1,2,2,1,3,1,1,2,3,2,2,1,3,2,3,4,1,2,3,2,1,4,4,2,4,3,4,3,3,2,4,2,2,3,4,3,3,3,2,1,3,2,2,1,1,3,1,3,2,5,5,5,4,4,4,2,5,4,5,3,2,4,2,4,2,2,4,2,3,5,4,3,4,4,,1,3,4,3,2,5,7,3,5,1,6,6,2,6,7,5,5,5,1,5,6,1,5,6,6,5,7,5,63ea451d26e9af5be0b01d50,
2/20/23 9:55,2/20/23 10:01,0,148.74.167.243,100,396,1,2/20/23 10:01,R_3KxRDxlnztCmwCD,,,,,40.8771,-73.0885,anonymous,EN,1,1,63235c5bf70d8e4f79b205cd,25,1,4,2,1,1,6,6,2,2,6,3,4,6,3,3,5,5,5,1,1,4,4,5,4,3,4,4,1,2,2,1,0,4,4,0,3,6,4,4,5,5,5,5,7,6,4,2,2,1,2,2,4,1,4,2,3,2,1,3,3,4,3,4,4,4,4,4,4,4,1,2,2,1,1,2,3,1,1,3,1,2,2,1,4,2,4,3,4,1,4,4,1,3,1,1,1,4,4,5,5,5,5,2,5,3,5,5,3,4,5,2,2,4,5,6,6,4,5,2,4,4,,1,4,2,2,2,7,7,1,3,1,5,6,1,7,7,7,7,7,1,7,7,1,4,7,7,7,7,7,63235c5bf70d8e4f79b205cd,
2/20/23 9:54,2/20/23 10:03,0,72.128.206.141,100,520,1,2/20/23 10:03,R_2sdvwLKl6fV02IC,,,,,42.6669,-88.263,anonymous,EN,1,1,5d55d562e04e1c0001f5e682,32,2,1,2,2,1,4,1,4,2,5,1,4,1,4,5,3,1,4,6,5,4,5,5,4,0,0,1,3,3,0,3,3,0,0,0,1,1,7,1,7,1,1,7,1,7,2,1,1,2,3,4,4,1,4,1,2,4,4,1,1,2,1,4,4,4,4,3,4,1,3,4,1,2,1,2,3,4,1,4,2,4,1,1,1,4,1,4,3,2,1,4,2,2,1,1,1,1,1,1,1,1,1,6,1,6,1,6,6,6,5,1,6,6,1,6,3,2,3,5,5,4,,2,3,2,4,4,7,7,1,6,1,7,7,1,7,7,7,2,7,1,7,7,1,7,7,7,2,7,2,https://adelphiderner.qualtrics.com/jfe/form/SV_7a2wjXD6yg0tSMm?PROLIFIC_PID=5d55d562e04e1c0001f5e682,
2/20/23 9:51,2/20/23 10:07,0,72.45.53.177,100,917,1,2/20/23 10:07,R_217AzZ1ByzBjunj,,,,,38.7112,-76.2126,anonymous,EN,1,1,6154a88b71a7f4347658b0f7,19,2,6,2,2,1,6,4,3,1,4,3,3,5,6,3,3,3,3,4,6,4,4,4,3,2,3,3,2,2,2,3,2,3,3,0,3,2,3,1,1,1,1,1,1,1,3,2,2,2,2,1,3,1,1,1,1,1,1,1,3,2,1,4,2,4,4,4,1,2,3,4,2,4,3,4,3,2,2,4,3,4,2,2,1,2,2,1,3,1,2,3,2,2,2,2,1,3,2,2,3,1,3,6,1,4,2,5,5,4,6,2,6,5,1,3,4,3,2,4,3,2,,1,5,2,2,3,5,5,5,4,4,6,6,4,4,4,6,4,4,4,4,5,2,5,6,4,4,6,4,6154a88b71a7f4347658b0f7,
2/20/23 9:53,2/20/23 10:07,0,98.239.181.248,100,834,1,2/20/23 10:07,R_3fkPX20Kn02UfzY,,,,,40.6691,-78.7954,anonymous,EN,1,1,5badcd276322c5000157c196,27,2,1,2,2,1,4,1,4,1,4,3,6,1,4,2,4,1,4,3,5,3,4,4,2,0,0,2,3,3,1,3,3,1,1,0,5,2,4,2,6,2,4,4,3,5,3,3,1,2,2,3,4,1,4,3,3,3,3,1,3,3,2,4,4,4,4,3,4,1,1,3,2,1,1,3,3,1,1,3,1,4,2,1,2,4,1,4,4,3,1,3,2,2,2,2,1,1,1,1,1,1,1,6,1,5,1,5,6,5,6,6,6,6,1,5,5,3,3,2,4,5,,4,3,5,4,4,4,6,2,6,2,6,5,2,4,6,4,2,4,2,6,5,2,3,7,5,2,6,4,5badcd276322c5000157c196,
2/20/23 9:59,2/20/23 10:14,0,97.85.205.38,100,871,1,2/20/23 10:14,R_1SvxeGoigabkgPn,,,,,39.7038,-91.3841,anonymous,EN,1,1,5f32bc368853aa03df112fc6,23,2,6,1,2,3,3,3,6,2,3,4,4,6,2,3,6,5,5,6,5,3,3,5,5,3,3,3,1,1,1,1,1,3,3,0,3,2,3,4,3,3,2,3,2,3,3,2,1,3,2,2,1,1,2,3,3,1,1,2,3,2,3,2,2,3,2,2,2,3,2,2,2,3,2,1,3,1,4,3,1,2,3,2,2,3,3,3,2,2,2,2,1,3,2,3,1,4,4,3,2,2,2,3,3,3,3,4,3,2,2,2,2,2,2,2,1,3,2,3,2,2,,3,3,2,2,3,7,7,1,3,1,7,4,1,1,6,4,5,1,1,7,7,1,5,7,1,1,7,1,5f32bc368853aa03df112fc6,
